2022-07-16 00:00:00,2,65.166,24.814,21.086,19.266,0.999,0.999,-0.988,0.996,65.172,24.821,21.345,19.352,10945.44,10987.34,10898.97,10950.0,6319.48,6340.71,6328.23,6289.51,3.55,3.99,3.5,3.16,50.15,54536.264,0.0
2022-07-16 00:00:00,3,368.104,134.933,122.211,110.959,0.999,0.999,-0.995,0.998,368.106,135.077,122.84,111.214,10932.16,10989.57,10879.65,10927.27,6312.06,6394.98,6257.61,6283.59,19.81,21.41,20.01,18.01,50.11,976314.752,0.0
2022-07-16 00:00:00,4,280.318,95.286,95.506,89.526,0.988,0.984,0.992,0.987,283.834,96.877,96.29,90.739,10940.82,10967.54,10895.29,10959.62,6316.96,6403.3,6258.37,6289.21,15.03,15.18,15.45,14.47,50.02,575090.24,0.0
2022-07-16 00:00:00,5,230.416,80.474,79.475,70.467,0.999,0.999,-0.995,0.999,230.568,80.489,79.859,70.499,10948.63,10997.6,10889.8,10958.5,6321.57,6414.73,6260.02,6289.97,12.3,12.67,12.9,11.34,50.15,375427.968,0.0
2022-07-16 00:01:00,2,65.552,24.333,20.372,20.847,0.999,0.999,-0.995,0.995,65.558,24.35,20.473,20.946,10943.01,10988.98,10894.57,10945.48,6318.11,6340.98,6327.72,6285.64,3.57,3.93,3.35,3.42,50.17,54537.38,0.0
2022-07-16 00:01:00,3,296.46,110.277,98.289,87.894,0.999,0.999,-0.992,0.998,296.471,110.362,99.097,88.084,10928.14,10987.37,10871.85,10925.21,6309.74,6394.53,6253.58,6281.12,16.1,17.65,16.26,14.4,50.15,976320.256,0.0
2022-07-16 00:01:00,4,291.844,99.037,99.804,93.003,0.988,0.983,0.992,0.987,295.523,100.746,100.612,94.25,10933.91,10960.2,10889.18,10952.35,6312.97,6398.38,6254.73,6285.82,15.65,15.79,16.13,15.03,50.05,575094.912,0.0
2022-07-16 00:01:00,5,229.673,79.769,79.37,70.534,0.999,0.999,-0.996,0.999,229.804,79.785,79.677,70.573,10941.74,10992.87,10880.16,10952.19,6317.56,6411.55,6255.63,6285.52,12.27,12.58,12.89,11.35,50.17,375431.712,0.0
2022-07-16 00:02:00,2,70.56,26.72,21.472,22.368,0.999,-0.999,-0.99,0.994,70.595,26.76,21.699,22.495,10928.1,10970.84,10881.76,10931.7,6309.52,6330.69,6319.31,6278.57,3.83,4.29,3.54,3.65,50.17,54538.556,0.0
2022-07-16 00:02:00,3,280.227,105.495,93.09,81.642,0.999,0.999,-0.987,0.999,280.356,105.534,94.324,81.73,10914.9,10973.17,10859.88,10911.64,6302.08,6386.03,6246.59,6273.62,15.22,16.8,15.48,13.39,50.13,976325.504,0.0
2022-07-16 00:02:00,4,278.484,94.066,95.876,88.542,0.988,0.982,0.992,0.988,281.963,95.792,96.643,89.627,10920.03,10944.6,10874.88,10940.61,6304.95,6390.48,6246.33,6278.03,15.0,15.1,15.58,14.32,50.04,575099.648,0.0
2022-07-16 00:02:00,5,233.452,80.76,80.562,72.129,0.999,0.999,-0.996,0.999,233.59,80.768,80.869,72.162,10927.44,10975.26,10869.03,10938.01,6309.33,6402.28,6247.14,6278.58,12.49,12.78,13.06,11.64,50.16,375435.616,0.0
2022-07-16 00:03:00,2,71.703,27.834,20.865,23.004,0.999,-0.997,-0.988,0.988,71.726,27.916,21.114,23.278,10939.18,10982.58,10891.39,10943.57,6315.9,6338.61,6324.63,6284.47,3.9,4.47,3.46,3.77,50.19,54539.728,0.0
2022-07-16 00:03:00,3,142.243,56.988,49.509,35.747,-0.988,0.999,-0.934,-0.995,143.938,56.989,52.987,35.914,10925.95,10983.41,10871.92,10922.52,6308.47,6392.03,6253.17,6280.22,8.39,9.45,9.19,6.53,50.14,976329.216,0.0
2022-07-16 00:03:00,4,260.67,87.849,91.318,81.504,0.985,0.975,0.991,0.987,264.617,90.1,92.103,82.616,10933.07,10956.85,10887.34,10955.02,6312.48,6399.08,6252.16,6286.2,14.02,14.13,14.78,13.16,50.05,575104.0,0.0
