2022-07-23 00:00:00,2,61.839,23.836,17.421,20.582,-0.972,-0.958,-0.933,-0.999,63.608,24.883,18.667,20.609,10943.91,10999.19,10904.6,10927.93,6318.64,6336.7,6339.31,6279.92,3.49,4.01,3.09,3.38,50.2,65102.772,0.0
2022-07-23 00:00:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10930.38,11001.62,10882.76,10906.76,6311.08,6393.06,6267.8,6272.37,0.0,0.0,0.0,0.0,50.17,977142.784,0.0
2022-07-23 00:00:00,4,163.205,53.009,56.928,53.268,0.987,0.982,0.987,0.992,165.349,53.989,57.697,53.715,10938.41,10976.82,10899.54,10938.88,6315.68,6400.15,6267.49,6279.39,8.79,8.5,9.27,8.59,50.07,605533.12,0.0
2022-07-23 00:00:00,5,197.09,67.664,65.32,64.105,-0.994,-0.994,-0.992,-0.996,198.247,68.063,65.856,64.353,10945.12,11007.93,10891.82,10935.61,6319.6,6411.99,6269.31,6277.5,10.56,10.7,10.66,10.33,50.18,403688.224,0.0
2022-07-23 00:01:00,2,59.3,23.05,17.041,19.208,-0.978,-0.971,-0.938,0.999,60.603,23.731,18.159,19.217,10938.44,10993.75,10896.54,10925.03,6315.5,6334.74,6334.98,6276.76,3.34,3.84,3.02,3.16,50.16,65103.816,0.0
2022-07-23 00:01:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10925.2,10996.72,10875.23,10903.66,6308.08,6390.81,6263.47,6269.96,0.0,0.0,0.0,0.0,50.14,977142.784,0.0
2022-07-23 00:01:00,4,167.072,54.815,58.692,53.565,0.989,0.981,0.991,0.993,168.992,55.851,59.252,53.967,10933.35,10971.61,10891.36,10937.08,6312.7,6398.44,6263.53,6276.14,8.98,8.79,9.5,8.64,50.05,605535.936,0.0
2022-07-23 00:01:00,5,207.09,71.716,67.487,67.888,-0.996,-0.995,-0.993,-0.998,208.002,72.11,67.942,68.01,10939.22,11001.52,10884.59,10931.54,6316.18,6408.48,6265.16,6274.9,11.13,11.37,11.06,10.96,50.17,403691.648,0.0
2022-07-23 00:02:00,2,56.889,22.005,16.957,17.928,-0.977,-0.975,-0.936,-0.998,58.231,22.558,18.12,17.96,10942.88,10998.39,10906.43,10923.81,6318.07,6333.68,6340.58,6279.95,3.2,3.63,3.0,2.96,50.17,65104.796,0.0
2022-07-23 00:02:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10931.55,11002.99,10886.98,10904.68,6311.78,6392.08,6269.76,6273.5,0.0,0.0,0.0,0.0,50.15,977142.784,0.0
2022-07-23 00:02:00,4,162.106,54.287,55.62,52.199,0.986,0.983,0.989,0.987,164.354,55.244,56.248,52.882,10937.79,10977.1,10901.08,10935.18,6315.33,6399.34,6269.16,6277.48,8.74,8.68,9.05,8.49,50.05,605538.752,0.0
